seller_id,orders_6m,active_days_6m,revenue_6m,avg_review_6m,risk_group,risk_stage
7bac63f6603d382cc8d0832eb6c100a8,18,15,7173.95,3.9444444444444446,normal,recoverable
7bb8fac2913a6064ec412e583c6d8b4d,1,1,109.0,5.0,risk,almost_churn
7bcd7c5f8631701474db233ccf1c094b,11,10,666.0,3.6363636363636362,normal,recoverable
7c1fea10b5b006671d608b1d7c446ec4,10,10,279.0,4.2,normal,recoverable
7c4402417d51474d4d0cda9557340e40,1,1,119.9,5.0,risk,almost_churn
7c4618c82226628831613e95e9c22f44,8,8,185.32999999999998,4.25,risk,recoverable
7c462184585ae80bd6e5774c62ce50f2,1,1,60.0,3.0,risk,almost_churn
7c4adcc13272c0e26fa23aac642adb7b,2,2,135.0,3.0,risk,low_active
7c51de0ab286204ce75ff42bf7c10d92,4,4,759.0,4.5,normal,recoverable
7c5b05cbdb5542049f38d90d7815b97d,22,20,1038.96,4.416666666666667,normal,recoverable
7c67e1448b00f6e969d365cea6b010ab,255,113,44035.42,3.6666666666666665,normal,recoverable
7c9130f5f3729edd32aa059141d92484,3,3,126.0,3.75,risk,low_active
7caa63f175b1cecbfaadd8b5ab9998c7,2,2,39.8,2.0,risk,low_active
7cb946b1ad19faebe28c3e86c2794ec3,1,1,25.0,5.0,risk,almost_churn
7cf4ea70955b00d6b3c22542598e2715,1,1,189.9,5.0,risk,almost_churn
7d13fca15225358621be4086e1eb0964,551,136,110730.6,4.001785714285714,normal,recoverable
7d294cf9a6a69dc6a0c3e540fff0e039,5,5,257.25,4.4,normal,recoverable
7d456afc660226829370f3173d14520c,2,2,368.9,5.0,normal,low_active
7d484ca289afaac6bf5fc6a1e96d2226,2,2,183.2,4.0,risk,low_active
7d76b645482be4a332374e8223836592,114,77,2625.19,3.884297520661157,normal,recoverable
7d7866a99a8656a42c7ff6352a433410,5,5,147.89,4.4,risk,recoverable
7d7d2b7a51328016102d4528c411d630,7,7,918.8,4.142857142857143,normal,recoverable
7d81e74a4755b552267cd5e081563028,1,1,32.5,4.0,risk,almost_churn
7d948535954aaf8c5d39db007f74372e,3,3,145.0,4.0,risk,low_active
7daca0837f033a41a6f3428c18657533,7,7,1228.98,3.5714285714285716,normal,recoverable
7dc8c42cc750eeafea6c85712ffee9bf,5,4,625.0,4.2,normal,recoverable
7dc9a3355bae96dd82008b313d3a456c,1,1,899.0,5.0,normal,almost_churn
7ddcbb64b5bc1ef36ca8c151f6ec77df,273,124,44301.18,3.9574468085106385,normal,recoverable
7dea6f73af847b42cc3985bd620f994d,2,2,324.0,4.0,normal,low_active
7df1fc11cc5cbc518b39faa60cf5d67c,5,5,1037.6,4.2,normal,recoverable
7e1fb0a3ebfb01ffb3a7dae98bf3238d,30,26,5327.94,4.257142857142857,normal,recoverable
7e26c750b4cb9f6766f58265ff9ebe95,18,17,1046.3999999999999,4.333333333333333,normal,recoverable
7e3dde9ffba72d5340f9aaf09b4424be,1,1,220.0,1.0,normal,almost_churn
7e3f87d16fb353f408d467e74fbd8014,28,26,1078.65,4.321428571428571,normal,recoverable
7e79d65b5c6f1f544b7daea036acf720,4,4,517.8,4.5,normal,recoverable
7e93a43ef30c4f03f38b393420bc753a,47,37,32178.94,4.1875,normal,recoverable
7e959205cebc10adefcb331f934238a4,2,2,513.9000000000001,1.0,normal,low_active
7ea5bfa6c340f58f8e71fc1f0412b0d6,86,65,9914.23,4.033707865168539,normal,recoverable
7ecd59e5e20407131822c1a68ac59c1f,15,14,949.82,4.388888888888889,normal,recoverable
7ecef8194babfec876ca720714327841,4,4,828.6,4.2,normal,recoverable
7f02656561b680def9986c0795a8a080,2,2,84.0,3.0,risk,low_active
7f152321c60a266edc53af1925ef96c1,6,6,1409.94,3.3333333333333335,normal,recoverable
7f2617c58d5d06806987308b45654351,10,8,1648.1000000000001,3.6,normal,recoverable
7f35f9daf223da737b78738fbae4d977,5,5,252.0,4.0,normal,recoverable
7f40d06aa0b5f1aa4f41af8c0480e2ef,6,6,1309.94,4.833333333333333,normal,recoverable
7f5e4d5efad7e44b91115dd1decb65f3,3,3,179.9,5.0,risk,low_active
7f7b8245c336066a1f9933c359f11d77,38,26,2094.36,4.558139534883721,normal,recoverable
7fc87cc3e89b3d1d5cabdca32f8485aa,14,13,2153.9,3.5714285714285716,normal,recoverable
7fdb0720c8d7c9075538b365dc8c3a22,9,8,1804.0,2.4,normal,recoverable
7fe21dd00d2f4943ae09525efa2fd674,4,4,299.6,3.0,normal,recoverable
7ff588a03c2aeae4fbd23f9ae64b760d,14,12,1182.2,4.6875,normal,recoverable
800214c63934acd05d47e84214db8ba8,4,4,259.6,5.0,normal,recoverable
80146bc52c4f6af5239b23de2a20262b,1,1,27.1,3.0,risk,almost_churn
804287717b9156fb7a787acd9af4fac1,1,1,18.8,5.0,risk,almost_churn
8060d731897e33b5c5ae575ce1e209e1,5,5,199.5,4.8,normal,recoverable
808d4348b916efa08e766ebad39f61eb,21,17,731.1,4.428571428571429,normal,recoverable
8090490573c6c0aa343a7231ebcb8c86,6,6,804.7,4.0,normal,recoverable
809413606dbfe5deefd2db646693ef67,2,2,160.92000000000002,4.0,risk,low_active
80ceebb4ee9b31afb6c6a916a574a1e2,1,1,6729.0,0.0,normal,almost_churn
80cfd480be3eb6d6267139f5cb793555,1,1,99.9,4.0,risk,almost_churn
80e6699fe29150b372a0c8a1ebf7dcc8,27,24,3491.56,4.333333333333333,normal,recoverable
80f2cf9abf6b5a0e5c612b5eea6646e6,7,7,766.08,4.428571428571429,normal,recoverable
8132b9bd16876e1b0f8808d43825dd48,2,2,727.9,2.3333333333333335,normal,low_active
813348c996469b40f2e028d5429d3495,103,50,6436.32,3.9727272727272727,normal,recoverable
81336a0f57a33776419727a300249e90,8,7,1056.88,3.5,normal,recoverable
8160255418d5aaa7dbdc9f4c64ebda44,261,116,33847.6,3.6966666666666668,normal,recoverable
817245bcc3badd82bbd222e0366951a6,22,19,4321.6,4.133333333333334,normal,recoverable
81783131d2a97c8d44d406a4be81b5d9,13,9,1782.54,3.4285714285714284,normal,recoverable
817f85dbb65aa3e70831d90fe75cdf89,11,10,1552.27,4.545454545454546,normal,recoverable
8185694b58b2ba6de20fd41ae608bbea,8,8,1372.3,4.5,normal,recoverable
818d28f936e791926d33bcb6ee94ef79,5,5,139.5,4.0,risk,recoverable
81a1104df0f08b59c68aa5b03cfe398e,24,21,2955.96,4.590909090909091,normal,recoverable
81ed90f07c0bacb7594940ba2ef676aa,2,2,223.9,4.5,normal,low_active
81f89e42267213cb94da7ddc301651da,46,14,3955.0,3.5384615384615383,normal,recoverable
820c7c9eaf76d2b226b6c242bcf3f34d,1,1,559.0,4.0,normal,almost_churn
820cc752a266cdc6c1a1e61dd4583330,8,8,1279.2,4.0,normal,recoverable
821fb029fc6e495ca4f08a35d51e53a5,25,24,13610.52,3.28,normal,recoverable
822166ed1e47908f7cfb49946d03c726,36,29,2016.74,4.224137931034483,normal,recoverable
822b63912576852aea9a8436d72317b7,8,6,4905.6900000000005,4.0,normal,recoverable
822bad9bc42b51213ba522fe87b7ab5d,7,6,1713.0,4.285714285714286,normal,recoverable
827f8f69dfa529c561901c4f2e0f332f,15,14,608.3,4.411764705882353,normal,recoverable
82921991ff5b557b045605b8bbf08d49,1,1,18.9,5.0,risk,almost_churn
82bd0703a4aefd6b599e5bfdaed378fb,11,10,1461.18,3.642857142857143,normal,recoverable
82cb9f452fe8334df74b22d37824b431,14,12,838.2,4.722222222222222,normal,recoverable
82e0a475a88cc9595229d8029273f045,14,13,3971.56,2.740740740740741,normal,recoverable
830379336fad8c6f3b15a4a3ddb5c66e,2,2,268.0,4.5,normal,low_active
83353a83fd769dfafa4f21a72b15e3e5,1,1,79.9,3.0,risk,almost_churn
834f3294fba9f932f56edc879193f925,55,47,32874.0,4.581818181818182,normal,recoverable
834f8533b2ecb6598dd004ff3de7203a,13,13,1364.27,4.375,normal,recoverable
835f0f7810c76831d6c7d24c7a646d4d,20,20,2502.7000000000003,3.9565217391304346,normal,recoverable
83645b1645cdee8953ee54c29ceed564,6,6,417.4,4.5,normal,recoverable
8378eb36b6b70c5734e83ad7b8cdc3b7,5,5,1457.8,3.6363636363636362,normal,recoverable
83a75eea11694e36e56dd0cb2240229a,3,3,487.0,5.0,normal,low_active
83b08de96980757220871b31bf6cffca,4,4,1282.48,4.333333333333333,normal,recoverable
83c465a786b06574376909b35ef6752a,3,3,281.4,5.0,normal,low_active
83c8aafbefb034674a70de0eac5b8954,2,2,134.9,5.0,risk,low_active
83d458c0d6d4f94295d63f091460bd60,1,1,89.9,5.0,risk,almost_churn
83d7070a0b9a8b4625fa8682b819fabb,2,2,694.77,1.0,normal,low_active
83deb69e889cf80f82be1dc6d5f2d486,14,14,1896.5,4.375,normal,recoverable
83e197e95a1bbabc8c75e883ed016c47,10,10,1701.29,4.428571428571429,normal,recoverable
83f2b4881141ce3fcd4e985125d3279e,3,3,60.7,5.0,risk,low_active
8444e55c1f13cd5c179851e5ca5ebd00,44,39,11276.41,3.590909090909091,normal,recoverable
845e8036c3f7bf62099352f5ed910240,21,19,1584.6000000000001,3.8333333333333335,normal,recoverable
8476243f92442881ddd5b578975cf115,12,10,7838.0,4.083333333333333,normal,recoverable
84c945f15571830c1a91a33978e94009,2,2,51.98,4.5,risk,low_active
84deb808079d1be601c209c1e771b1cc,2,2,34.93,5.0,risk,low_active
8501d82f68d23148b6d78bb7c4a42037,1,1,19.7,1.0,risk,almost_churn
85044848b1b767db2a4a58526adef4b4,4,4,240.60000000000002,3.25,normal,recoverable
850857dfac77488c307e2b1cbd84ab5a,1,1,1599.0,5.0,normal,almost_churn
850913d59ce317156b00f3705f1c3edb,32,27,2690.0,3.3529411764705883,normal,recoverable
850f4f8af5ea87287ac68de36e29107f,48,40,17075.1,4.591836734693878,normal,recoverable
851773c885feb5e2da3b4f82bc2b17ce,9,8,495.4,4.111111111111111,normal,recoverable
855668e0971d4dfd7bef1b6a4133b41b,130,82,13519.78,4.052631578947368,normal,recoverable
8581055ce74af1daba164fdbd55a40de,153,104,27771.6,4.375,normal,recoverable
85cc55e048b6bcc90c75afe7f0e72f72,9,9,308.28,4.444444444444445,normal,recoverable
85d9eb9ddc5d00ca9336a2219c97bb13,67,45,1622.1999999999998,4.378787878787879,normal,recoverable
85e7c62c1d6ea078c3897424f867a7c8,2,2,60.0,4.5,risk,low_active
85ecf03781da592876b7844acc1b729f,2,2,251.0,4.5,normal,low_active
8602a61d680a10a82cceeeda0d99ea3d,7,5,345.0,4.0,normal,recoverable
8603f0038fe0e52fedd3382d266723de,9,7,2188.0,4.777777777777778,normal,recoverable
8629a7efec1aab257e58cda559f03ba7,1,1,45.22,1.0,risk,almost_churn
8629c241b3622ac12cd4118afdc8d394,13,12,1167.66,4.076923076923077,normal,recoverable
863d2ebcd347ce4922de7a0f9a5581d6,8,7,504.13,3.75,normal,recoverable
8648b1e89e9b349e32d3741b30ec737e,50,42,3356.05,3.9491525423728815,normal,recoverable
86649b1632b1c0e6c0bcb2c90a8b75d8,1,1,59.99,1.0,risk,almost_churn
866558b3bccef2dbc6d29a2b5995016f,3,3,449.6,4.5,normal,low_active
86bb7c4b535e49a541baf3266b1c95b1,3,3,1289.6999999999998,4.333333333333333,normal,low_active
86bf77bdb52e615674772d5817c6212f,4,4,281.8,4.8,normal,recoverable
86ccac0b835037332a596a33b6949ee1,111,77,8788.83,4.233870967741935,normal,recoverable
86ff3eaef0267069cc891a2ed9d10a17,7,7,409.75,4.714285714285714,normal,recoverable
870d0118f7a9d85960f29ad89d5d989a,18,18,997.0799999999999,4.304347826086956,normal,recoverable
87142160b41353c4e5fca2360caf6f92,111,84,10707.9,4.411764705882353,normal,recoverable
8759e7aedd644f487315e5860962f162,3,3,627.0,3.6666666666666665,normal,low_active
876182d1918783bbe15233febfbd4926,2,2,85.29,4.5,risk,low_active
87b4428a334b8f676fd9a7f3bf544fb5,1,1,29.99,5.0,risk,almost_churn
87b740daf17b5d1be335a64164ec6842,2,2,2599.98,3.0,normal,low_active
87d30a6a0cbf89356e49324971ab1d24,17,16,2134.13,4.352941176470588,normal,recoverable
87d3c3aeb3ead335511b3ce315eb341e,15,15,749.3499999999999,3.5,normal,recoverable
87d73636a3acf123e842bb890a4db036,1,1,269.9,5.0,normal,almost_churn
87e24fc7052259b1f7f607d61c10d8be,8,7,7473.49,3.5,normal,recoverable
87f3e35268860433e13d577825aada95,2,2,129.8,1.0,risk,low_active
880ce4951cf857ab1d9e0b75c1d856f4,1,1,178.9,5.0,risk,almost_churn
880eda903e719a5f179f7e9fceb3a69d,1,1,249.0,1.0,normal,almost_churn
883dd81e82754ac2c65e9790a7db8c9a,4,4,259.6,4.25,normal,recoverable
88460e8ebdecbfecb5f9601833981930,162,64,22491.25,3.0961538461538463,normal,recoverable
888faa8bfb0b159c37de6d898b961c31,8,8,553.5,3.1818181818181817,normal,recoverable
889009a0ed0bb52c87819941192931b8,1,1,89.9,4.0,risk,almost_churn
88ae906ea2acf6971f26c3e8b7cb4357,3,3,246.0,3.3333333333333335,normal,low_active
88af55b4a7ca402b27df16f7c7c9b5d2,1,1,130.0,1.0,risk,almost_churn
88cd3681e0a2ba85e190f7d817629c4c,1,1,180.0,4.0,risk,almost_churn
88cf19ec1fc2c58f161aee259d57142c,14,11,1372.97,4.466666666666667,normal,recoverable
88ef59b51bdaa941d10a853429f2b6ce,2,2,252.9,2.0,normal,low_active
891071be6ba827b591264c90c2ae8a63,20,17,679.9399999999999,4.0,normal,recoverable
8931a84a914b3fe9b1ddaa4d704947ca,15,15,1554.5,3.375,normal,recoverable
8936ba0de1073ee888cb3185ae5dc661,1,1,389.99,5.0,normal,almost_churn
897060da8b9a21f655304d50fd935913,18,11,1275.58,2.782608695652174,normal,recoverable
89757206b887aed36f3e18d858460fea,2,2,120.5,5.0,risk,low_active
89a51f50b8095ea78d5768f34c13a76f,10,9,677.16,4.7272727272727275,normal,recoverable
89ad3263c0931c47f976d7c5778e60f6,6,5,568.2,4.166666666666667,normal,recoverable
89bc797e2e29667aa035d4368f9b7f92,16,11,377.4,3.736842105263158,normal,recoverable
89c127985a8b130cfa45c1d36764017a,5,5,1239.77,3.0,normal,recoverable
89d9a386b0b6e5fc8403071b03f7206a,2,2,167.0,3.4,risk,low_active
89dda63a3c907c468ec88c310ed91213,2,2,734.99,3.0,normal,low_active
89de2d6f23e9746ff309705b23581faa,8,6,340.0,2.7142857142857144,normal,recoverable
89f69225956f951295ca4c7fb1266553,11,11,1041.3,4.333333333333333,normal,recoverable
8a130737016f838139d31878787a39c9,47,43,3366.38,4.3584905660377355,normal,recoverable
8a1ff5c35f6595a73fef4c7b96e4908a,2,2,1598.0,5.0,normal,low_active
8a207b6080964f3c1fc9d35bd6096ba4,2,2,553.7,5.0,normal,low_active
8a2d12a90e92f012ce5226fc6592b653,13,12,591.15,4.461538461538462,normal,recoverable
8a32e327fe2c1b3511609d81aaf9f042,38,25,1945.49,3.6666666666666665,normal,recoverable
8a40ae794fa3f9892cee24bd5af0488b,4,4,219.96,2.25,normal,recoverable
8a43128d7f9a3db592b866e6861a6cce,3,3,990.5999999999999,2.0,normal,low_active
8a432f4e5b471f8da497d7dc517666e2,95,67,7555.0,4.201923076923077,normal,recoverable
8a87611c08849ffeeccab52aa798b6c7,13,10,2369.8,2.642857142857143,normal,recoverable
8a8835a43bda99fd37310ad76c457510,2,2,224.34,4.333333333333333,normal,low_active
8a9260f2b0340411d6d2a56bcf4f7378,7,6,1236.0,4.75,normal,recoverable
8ab42aa58097fd4668d60cc648225d5f,12,12,1503.85,3.9411764705882355,normal,recoverable
8ae520247981aa06bc94abddf5f46d34,40,33,11038.06,4.45,normal,recoverable
8b11118053756a9a2932f447e11fc1b5,1,1,79.99,3.0,risk,almost_churn
8b181ee5518df84f18f4e1a43fe07923,1,1,27.9,5.0,risk,almost_churn
8b2492b7ff4468839593fafeed55bad9,13,13,1333.05,3.388888888888889,normal,recoverable
8b28d096634035667e8263d57ba3368c,25,23,1597.49,4.32,normal,recoverable
8b2d4ab22f42c5cfc338b846decfda60,6,6,458.0,4.777777777777778,normal,recoverable
8b321bb669392f5163d04c59e235e066,731,167,13935.58,3.9165613147914033,normal,recoverable
8b655f0855926bcb49f5835d38dfddf6,5,5,1089.5,4.8,normal,recoverable
8b87cd0d43d49b9bdf40f56229364d59,5,5,1552.9,2.6,normal,recoverable
8b8cfc8305aa441e4239358c9f6f2485,10,10,7729.0,4.5,normal,recoverable
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,36,4232.54,4.056603773584905,normal,recoverable
8bb48dc19fccaa8613b6229bf7f452a2,57,45,2763.49,4.27536231884058,normal,recoverable
8bd0e3abda539b9479c4b44a691be1ec,6,6,475.05,2.4444444444444446,normal,recoverable
8bd0f31cf0a614c658f6763bd02dea69,8,8,909.9100000000001,3.7777777777777777,normal,recoverable
8bdd8e3fd58bafa48af76b2c5fd71974,8,6,1485.8500000000001,4.875,normal,recoverable
8c0de775f52fe41590b376a3b7c50f68,9,9,672.7,3.888888888888889,normal,recoverable
8c16d1f32a54d92897cc437244442e1b,7,6,350.34,4.111111111111111,normal,recoverable
8c351ed7c326c62123318f4f3246e906,1,1,55.0,5.0,risk,almost_churn
8c3b533c63cca56240f94f1e3a6b18ef,4,4,2282.3999999999996,1.5,normal,recoverable
8c5e007d7bd5693fa1386ffefbc99f6c,9,7,1029.11,4.166666666666667,normal,recoverable
8c91bfea4263b8fba54081460693e2a1,2,2,739.0,5.0,normal,low_active
8c9348f33ae3dada25c99c99ade2af78,2,2,312.99,5.0,normal,low_active
8ca1551acf9832a4cf467bbbac15851f,11,11,2176.4,3.6666666666666665,normal,recoverable
8ca5b19e0263150d2c57afdde2b3d011,3,3,180.60000000000002,4.75,risk,low_active
8cb7c5ddf41f4d506eba76e9a4702a25,2,2,138.0,3.0,risk,low_active
8cbac7e12637ed9cffa18c7875207478,20,19,1110.99,4.478260869565218,normal,recoverable
8cc6a0e5738e61a87b03c78b2ba9db4b,24,22,13312.4,4.153846153846154,normal,recoverable
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,2,250.0,3.5,normal,low_active
8cf21434553b02cbd37c0bbd07e041b0,2,2,94.98,2.5,risk,low_active
8d46553a36e68f95350a200c12f8f2e2,12,12,246.6,3.0,normal,recoverable
8d79c8a04e42d722a75097ce5cbcf2ef,22,20,2285.2000000000003,4.3478260869565215,normal,recoverable
8d899e15a5925f097cca50faa49b15e3,4,4,645.0,2.5,normal,recoverable
8d92f3ea807b89465643c219455e7369,3,3,121.2,1.0,risk,low_active
8d956fec2e4337affcb520f56fd8cbfd,85,57,4616.34,3.9239130434782608,normal,recoverable
8daab2245ebdc277c51098d01c5ad8ef,16,15,1604.59,4.625,normal,recoverable
8dd386be0767c330276ea6a3f96532d3,1,1,89.98,5.0,risk,almost_churn
8de8fe3af4449ed695d2434c933ed73e,1,1,2090.0,5.0,normal,almost_churn
8def3db7f272735afb2ecd03aeca09a7,2,2,196.0,5.0,normal,low_active
8dfbc5ff27df12f6cef751d3b9554222,4,4,226.0,4.5,normal,recoverable
8e29d051f810eb22959ede205b462b9f,2,2,599.8,4.0,normal,low_active
8e2b3afb420011ef0c88c9d5f11ea526,11,8,1384.5,4.2727272727272725,normal,recoverable
8e34331b7eedd03be4e5d965c1956225,5,5,145.0,4.8,risk,recoverable
8e4f041ff58e7845456d3482524014b3,2,2,133.8,3.0,risk,low_active
8e670472e453ba34a379331513d6aab1,1,1,975.0,1.0,normal,almost_churn
8e6cc767478edae941d9bd9eb778d77a,58,44,3792.48,4.145161290322581,normal,recoverable
8e6d7754bc7e0f22c96d255ebda59eba,83,35,14333.48,3.0229007633587788,normal,recoverable
8e8a7ce9f2f970dc00e2acf6f6e199f6,44,35,6342.0,3.9555555555555557,normal,recoverable
8ea394aed8138685abe1eb9f25e1021d,2,2,1340.0,4.0,normal,low_active
8eb88b0acb3f90a717ad659221471fa7,2,2,119.8,4.5,risk,low_active
8ec76bb0965af3f007692b26fa9d6623,1,1,1999.0,5.0,normal,almost_churn
8ed8ea9a57c862f2c18c2fe41f601d56,19,13,3831.9,4.473684210526316,normal,recoverable
8f0fbe2cd4d472157dc1cdef6edecaa9,2,2,71.88,3.0,risk,low_active
8f119a0aee85c0c8fc534629734e94fd,29,28,1533.2,4.344827586206897,normal,recoverable
8f2b51a30523cdecddc2f179f351c7d6,7,7,1027.9,3.875,normal,recoverable
8f2ce03f928b567e3d56181ae20ae952,25,24,2672.6,4.44,normal,recoverable
8f54d64f28a993550aa7943f12572959,10,9,1744.0,4.181818181818182,normal,recoverable
8f580d36c1e9d6fbce95283403c7d447,6,6,3633.8,4.166666666666667,normal,recoverable
8f78f0903005064036736c7173a5c2ed,6,6,1225.1,4.857142857142857,normal,recoverable
8fb67a334bacec338885b4e9e1708073,1,1,59.9,5.0,risk,almost_churn
8fb791022c1fc8909664f48ab7dc636d,5,5,8119.95,4.2,normal,recoverable
8fbd63429be6d3e5e6d1a709b6464802,6,6,1061.4,4.625,normal,recoverable
8fbe2ee446b97e128471be4ce983dc0d,3,3,148.5,3.0,risk,low_active
8fd3b4468f6425810648177996c14cbd,1,1,354.9,5.0,normal,almost_churn
8fdca8e349553f99bc738833a62c8802,4,4,147.47,3.5,risk,recoverable
8fe8786ee000001ab51d030dfd4a7bf1,3,3,1337.0,5.0,normal,low_active
8fec2e460530482132c436cfb5439925,3,3,468.46,3.8,normal,low_active
8ff1a9df749e454105c55cda13e79143,12,12,1250.7,3.9,normal,recoverable
8ff38bc3969e67c36c48343a07090f66,2,2,3472.0,2.5,normal,low_active
8fff28c4263ddec387f28d237fb42773,2,2,280.8,1.0,normal,low_active
900ba814c251a692506d7834c1218441,33,25,10693.31,4.03125,normal,recoverable
901b460cdce0c64e471230d7f2f9f3a3,4,4,1426.0,4.25,normal,recoverable
902c99f1ac505c0d18778b61bcd636f7,4,4,157.96,4.0,risk,recoverable
903037660cf848a717166eb7a06d616e,15,14,1400.38,4.166666666666667,normal,recoverable
90b36c5aeb728d5504a39f435bef0c5f,5,5,207.85999999999999,3.2857142857142856,normal,recoverable
90b57083da5d803237da74daec6dcb2b,2,2,206.9,5.0,normal,low_active
90d4125885ab6c86e8820a722be71974,3,1,1299.5500000000002,1.0,normal,low_active
910a922b426b7ff95eaee129ad6c0e1f,2,2,119.8,5.0,risk,low_active
913fd0ebba70bb919f7254a02239173c,1,1,159.9,1.0,risk,almost_churn
9140bd1d9de28b197dce077bdd687438,6,6,1258.87,4.125,normal,recoverable
9140ef75cc8211c4035935e80e567204,1,1,49.9,5.0,risk,almost_churn
91543f9849d68d023e17194926598543,3,3,765.0,4.4,normal,low_active
916748bc99315c2d202898ae58b1617e,16,16,255.4,4.142857142857143,normal,recoverable
916c9de0b5ad957346eeeb12f332687e,6,6,1213.75,4.666666666666667,normal,recoverable
918717417d88a9f9ae9735567e6c7682,4,4,345.70000000000005,5.0,normal,recoverable
918f6fbcf3ab724d805867303e593a1b,2,2,79.69999999999999,4.333333333333333,risk,low_active
9198786624eaeb375793215cad26cfa6,4,4,357.5,3.8,normal,recoverable
91f0eec23d4a61d7d7caeefa3f0ad1ca,2,2,398.9,4.5,normal,low_active
91f5779a8731baca4809fdeade81803f,6,6,1971.46,3.8333333333333335,normal,recoverable
91f848e9f4be368f4318775aac733370,63,51,5932.599999999999,4.277777777777778,normal,recoverable
9200e6ce317b67196b6b0bad4d4bd567,1,1,36.9,3.0,risk,almost_churn
921323538c9f1c4e816f2720eac02bea,3,3,272.78,3.75,normal,low_active
9261d76c62caaf0b24677c2ceb7f8f20,6,6,968.7,3.7142857142857144,normal,recoverable
92992bec39dde5766f590d3b1f46d465,1,1,109.0,1.0,risk,almost_churn
929f342384a6607afe143d789ade1316,4,4,209.4,5.0,normal,recoverable
92c8bc6e8f925792247656fed09aad65,3,3,259.7,2.3333333333333335,normal,low_active
92d14edfb62ee5ae7fdff70b0f4e7233,7,7,258.0,2.5833333333333335,normal,recoverable
92eb0f42c21942b6552362b9b114707d,166,97,3195.11,4.127906976744186,normal,recoverable
9315e491484b1b0081ca166fc164108d,1,1,29.99,3.0,risk,almost_churn
933446e9a59dece7ae9175103820ca8f,2,2,381.39,2.3333333333333335,normal,low_active
934ed5cd1b9c1c7382d0a94a94b9e639,1,1,125.85,5.0,risk,almost_churn
939e6227d6964a11a70aa91243e418f2,4,4,425.0,4.25,normal,recoverable
939f6e231201f26803cb5c3a3d2940b3,3,3,130.6,4.75,risk,low_active
93b9a99027bd8bd6af682aff18dd19bf,6,6,363.0,4.285714285714286,normal,recoverable
93bef6edaa84956e8e575016449b6351,1,1,115.0,5.0,risk,almost_churn
93dc87703c046b603023e75222018b45,22,21,4662.35,3.761904761904762,normal,recoverable
94144541854e298c2d976cb893b81343,45,33,12060.68,4.377358490566038,normal,recoverable
941554c5757b73ba0e50aa7732310afc,3,3,107.69,4.5,risk,low_active
94165aea8a35c3c21499cbcae239b16c,1,1,180.0,2.0,risk,almost_churn
94231344608e603693b0a8891143f65d,3,3,722.0,4.0,normal,low_active
9449f25aeaf531019b76999ea49a6949,9,9,1806.46,3.888888888888889,normal,recoverable
9485a23c0430ba1d58d359391606fce6,4,4,985.0,3.25,normal,recoverable
94b9108d4b637ba65bb4f1e53cfcf8d8,3,3,11.24,3.6666666666666665,risk,low_active
94c49f20a123aeb9360dbf80ff912bf6,3,2,277.75,3.6666666666666665,normal,low_active
94ca168e8bcb407ab85c5da308863027,2,2,77.8,5.0,risk,low_active
94d76e96eedd976258cd3278ce56d5f2,1,1,385.61,5.0,normal,almost_churn
94e93ce877be27a515118dbfd2c2be41,30,27,5674.57,3.9411764705882355,normal,recoverable
951e8cef368f09bb3f3d03c00ca4702c,64,52,4092.29,4.117647058823529,normal,recoverable
9523fb39dd240aa958e040f8183d64f3,1,1,146.99,1.0,risk,almost_churn
9535a841eecebed61a9fb1ac1cbb5597,2,2,784.9,3.0,normal,low_active
9539213aa8e023c01937bef95dc006da,9,9,229.1,4.555555555555555,normal,recoverable
954e95f20808d7e5d11f0de292d078e0,3,3,158.78,4.75,risk,low_active
9558aa23f77a9e0a0eca83540999f43b,2,2,125.7,3.0,risk,low_active
955fee9216a65b617aa5c0531780ce60,389,120,32045.21,4.144766146993319,normal,recoverable
9591fc341b1bfb7ef561e2968ec6e011,1,1,79.9,1.0,risk,almost_churn
9596c870880d900012f2e8e6e30d06d7,2,2,979.8,4.5,normal,low_active
9599519be538b98748162a2b48248960,1,1,570.0,1.0,normal,almost_churn
95b293867b5862941c9cd74f756a3c68,9,9,648.1,3.5555555555555554,normal,recoverable
95cca791657aabeff15a07eb152d7841,1,1,9.99,5.0,risk,almost_churn
95e03ca3d4146e4011985981aeb959b9,62,55,4816.64,4.074626865671642,normal,recoverable
95ec4458365c4d11f452ccf538377619,16,15,1128.43,4.75,normal,recoverable
95f83f51203c626648c875dd41874c7f,40,38,2468.31,3.0545454545454547,normal,recoverable
960945e1a9535cbc0cd6ddd35fbe7ae8,28,25,3381.73,4.655172413793103,normal,recoverable
9616352088dcf83a7c06637f4ebf1c80,32,22,2036.6,4.0588235294117645,normal,recoverable
961dff0a659b4561334372337dd897d9,4,4,9946.0,3.75,normal,recoverable
9646c3513289980f17226a2fc4720dbd,43,39,2107.5,4.142857142857143,normal,recoverable
96493fab2fbb13a14d0c0e8772eef5c3,28,26,8319.0,4.214285714285714,normal,recoverable
964ff64dc05b13811c6d0f41e0aa5f6b,1,1,180.0,5.0,risk,almost_churn
966cb4760537b1404caedd472cc610a5,75,59,51286.05,3.8533333333333335,normal,recoverable
9674754b5a0cb32b638cec001178f799,45,36,2200.34,4.22,normal,recoverable
